log,unique_samples,lnprobs_density,posterior,dthetas,evidence,config_params,help_text,prior_lnprobs,prior_unique_samples,prior_posterior,prior_dthetas,prior
"[True, True, True, True, True]","[2.533888217986144, 4.781794822258545, 0.5747501783165891, 3.7574723732714497, 1.901148145436344]",-86795.79254368378,-118.30825580585224,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.795359002877246, 0.4551017612468258, 4.460159937205537, 2.131275822438357]",-86692.15594566282,-14.67165778488561,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.07026875639340702, 0.003152433931534304]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.795359002877246, 0.4551017612468258, 4.530428693598945, 2.1186660867122193]",-86696.85759737021,-19.373309492279077,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.003152433931534304]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.795359002877246, 0.5747501783165891, 3.125053565730771, 1.9137578811624816]",-86942.00214681127,-264.51785893333727,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.795359002877246, 0.6345743868514708, 3.054784809337362, 1.9137578811624816]",-86817.63835331243,-140.1540654345008,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.808923183495948, 0.4551017612468258, 4.530428693598945, 2.1218185206437536]",-86698.8635839995,-21.379296121565858,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.003152433931534304]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.808923183495948, 0.4551017612468258, 4.530428693598945, 2.1249709545752884]",-86708.14371832128,-30.659430443352903,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315347483]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.808923183495948, 0.4551017612468258, 4.530428693598945, 2.1281233885068227]",-86697.43655954015,-19.952271662215935,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.003152433931534304]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.836051544733351, 0.3354533441770624, 4.81150371917258, 1.9358249186832226]",-86892.0225414834,-214.53825360546762,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.836051544733351, 0.4551017612468258, 3.4763973476978145, 1.9421297865462912]",-86718.39256449057,-40.908276612637565,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.849615725352052, 0.4551017612468258, 3.4763973476978145, 1.901148145436344]",-86727.0385732446,-49.55428536667023,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.890308267208157, 0.2756291356421807, 4.7412349627791714, 1.932672484751688]",-86983.88204053853,-306.39775266060315,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.003152433931534304]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.890308267208157, 0.2756291356421807, 4.81150371917258, 1.932672484751688]",-87062.28556094418,-384.8012730662449,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.003152433931534304]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.890308267208157, 0.2756291356421807, 4.881772475565989, 1.9295200508201535]",-86955.81988762219,-278.3355997442559,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.903872447826859, 0.2756291356421807, 4.249353668025312, 1.9421297865462912]",-87047.5749555479,-370.09066766996693,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.533888217986144, 4.903872447826859, 0.3354533441770624, 4.249353668025312, 1.9421297865462912]",-87082.62992895833,-405.14564108039485,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.5884959307911695, 4.7275380997837395, 0.6943985953863525, 5.233116257533033, 1.9421297865462912]",-86880.32336656934,-202.83907869140967,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.5884959307911695, 4.808923183495948, 0.5747501783165891, 3.125053565730771, 1.923215182957085]",-86792.26078178675,-114.77649390882289,"[0.054607712805025965, 0.013564180618701016, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
"[True, True, True, True, True]","[2.5884959307911695, 4.82248736411465, 0.5747501783165891, 3.054784809337362, 1.9295200508201535]",-86704.81177787099,-27.32748999305477,"[0.054607712805025965, 0.013564180618701904, 0.059824208534881684, 0.0702687563934088, 0.0031524339315345262]",-86695.92354409701,"{'h5_file_name': 'Denmark1900_homo', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900MHom', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900_homo', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900_homo.csv', 'index': '1', 'hetro': False, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900_homo/Denmark_M_1900_homo_submit_21_01_2025'}",run from baysian01,0.0,,,,False
