log,unique_samples,lnprobs_density,posterior,dthetas,evidence,config_params,help_text,prior_lnprobs,prior_unique_samples,prior_posterior,prior_dthetas,prior
"[True, True, True, True, True]","[2.771988586264733, 4.590338505444141, 1.1578036113103416, 3.7946216855826522, 1.9263640706547078]",-86679.32608302362,-10.760464697290445,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.590338505444141, 1.1578036113103416, 4.260964152521266, 2.005126493455756]",-86714.50289565574,-45.937277329401695,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.590338505444141, 1.2141288589314339, 3.39489957106384, 1.9074610891824564]",-86746.65359740182,-78.08797907548433,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.1578036113103416, 3.6613809807430484, 1.9263640706547078]",-86711.71345758557,-43.147839259239845,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.1578036113103416, 3.72800133316285, 1.9263640706547078]",-86688.27401971322,-19.708401386888,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980169, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.1578036113103416, 3.7946216855826522, 1.9263640706547078]",-86683.62803703878,-15.062418712448562,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.1578036113103416, 3.8612420380024544, 1.9263640706547078]",-86680.80367015688,-12.238051830543554,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.1578036113103416, 3.8612420380024544, 1.9515680459510432]",-86674.74931526427,-6.183696937936475,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.1578036113103416, 4.660686267040078, 1.9389660583028756]",-86704.80969850722,-36.24408018088434,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.2141288589314339, 3.39489957106384, 1.910611586094498]",-86717.9351094341,-49.36949110776186,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120417226]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.2141288589314339, 3.6613809807430484, 1.9263640706547078]",-86686.33470874849,-17.769090422152658,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.2141288589314339, 3.72800133316285, 1.9263640706547078]",-86683.11460356571,-14.548985239380272,"[0.05787553450307792, 0.008136924321766159, 0.056325247621092256, 0.06662035241980169, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.598475429765907, 1.2704541065525263, 3.0617978089648297, 1.9484175490390012]",-86708.71098789749,-40.145369571153424,"[0.05787553450307792, 0.008136924321766159, 0.0563252476210927, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.606612354087673, 1.1014783636892491, 3.8612420380024544, 1.9232135737426659]",-86703.35890445636,-34.79328613002144,"[0.05787553450307792, 0.008136924321767047, 0.0563252476210927, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.606612354087673, 1.1014783636892491, 4.993788029139089, 2.1090928915531393]",-86749.99337793289,-81.42775960655126,"[0.05787553450307792, 0.008136924321767047, 0.0563252476210927, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.606612354087673, 1.1578036113103416, 3.6613809807430484, 1.9263640706547078]",-86742.97946911723,-74.41385079089378,"[0.05787553450307792, 0.008136924321767047, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.606612354087673, 1.1578036113103416, 3.72800133316285, 1.9263640706547078]",-86692.79671098494,-24.23109265860694,"[0.05787553450307792, 0.008136924321767047, 0.056325247621092256, 0.06662035241980169, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.606612354087673, 1.1578036113103416, 3.7946216855826522, 1.9232135737426659]",-86711.62537929474,-43.05976096840459,"[0.05787553450307792, 0.008136924321767047, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
"[True, True, True, True, True]","[2.771988586264733, 4.606612354087673, 1.1578036113103416, 3.7946216855826522, 1.9263640706547078]",-86689.37835333211,-20.81273500577663,"[0.05787553450307792, 0.008136924321767047, 0.056325247621092256, 0.06662035241980213, 0.0031504969120419446]",-86687.57197451664,"{'h5_file_name': 'Denmark1900', 'folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900', 'nsteps': 5000, 'time_step_multiplier': 38, 'npeople': 20000, 't_end': 110, 'n_jobs': '500', 'nwalkers': 10, 'n_mcmc_steps': 1000, 'job_name': 'Denmark1900M', 'initial_memory': '1', 'max_memory': '1', 'name': 'Denmark_M_1900', 'run_file_mcmc': 'baysian01/humans/run_mcmc_hetro.csh', 'metric': 'baysian', 'data_file': 'baysian01/datasets/HUMANS/Denmark_male_1900.csv', 'seed_file': 'baysian01/seeds/HUMANS/Humans_M.csv', 'variations': [[0.1, 10], [0.1, 10], [0.1, 10], [0.1, 10], [0.8, 1.2]], 'prior': [5, 5, 5, 5, [0.7, 1.3]], 'transform': True, 'time_range': [40, 110], 'external_hazard': '5.82189056313653', 'mcmc': 'True', 'queue': 'long', 'results_csv_file_name': 'Denmark_M_1900.csv', 'index': '3', 'hetro': True, 'submission_folder': 'baysian01/simulation_results/HUMAN/Denmark_M_1900/Denmark_M_1900_submit_30_01_2025'}","run from baysian01, hetro=True",0.0,,,,False
